game_id,pair_id,agent,opponent,agent_is_first,result,result_label,moves_agent,moves_total,complexity_total_ns,response_time_mean_ms,response_time_min_ms,response_time_max_ms,available_actions_mean,available_actions_min,available_actions_max,random_seed
289,Random_vs_MCTS1,Random,MCTS1,1,-1,loss,12,24,1561900,0.13015833333333332,0.081,0.1513,6.583333333333333,6,7,9173563596284691391
289,Random_vs_MCTS1,MCTS1,Random,0,1,win,12,24,8910166300,742.5138583333334,162.4194,1061.2945,6.583333333333333,6,7,9173563596284691391
290,Random_vs_MCTS1,Random,MCTS1,1,-1,loss,4,8,479200,0.1198,0.0572,0.1564,7.0,7,7,2120478004597095739
290,Random_vs_MCTS1,MCTS1,Random,0,1,win,4,8,3382404000,845.601,775.0761,908.4765,7.0,7,7,2120478004597095739
291,Random_vs_MCTS1,Random,MCTS1,0,-1,loss,3,7,428600,0.14286666666666667,0.1395,0.145,7.0,7,7,2953470408049023314
291,Random_vs_MCTS1,MCTS1,Random,1,1,win,4,7,4188963000,1047.24075,766.2146,1291.0281,7.0,7,7,2953470408049023314
292,Random_vs_MCTS1,Random,MCTS1,1,-1,loss,10,20,1235800,0.12358,0.0625,0.1547,6.6,6,7,4234472226688653459
292,Random_vs_MCTS1,MCTS1,Random,0,1,win,10,20,9217415900,921.74159,234.0709,1244.3064,6.5,5,7,4234472226688653459
293,Random_vs_MCTS1,Random,MCTS1,0,-1,loss,8,17,1034400,0.1293,0.1023,0.1465,7.0,7,7,3437146263045040784
293,Random_vs_MCTS1,MCTS1,Random,1,1,win,9,17,9622023900,1069.1137666666666,720.2835,1286.8346,7.0,7,7,3437146263045040784
294,Random_vs_MCTS1,Random,MCTS1,1,-1,loss,6,12,715900,0.11931666666666667,0.0443,0.1484,7.0,7,7,8951566157322925230
294,Random_vs_MCTS1,MCTS1,Random,0,1,win,6,12,5844080200,974.0133666666666,893.4057,1072.4967,7.0,7,7,8951566157322925230
295,Random_vs_MCTS1,Random,MCTS1,0,-1,loss,3,7,471200,0.15706666666666666,0.1159,0.2298,7.0,7,7,251645721117762046
295,Random_vs_MCTS1,MCTS1,Random,1,1,win,4,7,3642526600,910.63165,375.8079,1137.0956,7.0,7,7,251645721117762046
296,Random_vs_MCTS1,Random,MCTS1,1,-1,loss,9,18,1149200,0.12768888888888888,0.0565,0.157,7.0,7,7,3860822231354390713
296,Random_vs_MCTS1,MCTS1,Random,0,1,win,9,18,8964867100,996.0963444444444,626.8321,1135.402,7.0,7,7,3860822231354390713
297,Random_vs_MCTS1,Random,MCTS1,0,-1,loss,3,7,385200,0.1284,0.1256,0.1333,7.0,7,7,3185069939021087695
297,Random_vs_MCTS1,MCTS1,Random,1,1,win,4,7,4090937900,1022.734475,907.6934,1186.5555,7.0,7,7,3185069939021087695
298,Random_vs_MCTS1,Random,MCTS1,1,-1,loss,8,16,995600,0.12445,0.059,0.1571,7.0,7,7,3824258364871091374
298,Random_vs_MCTS1,MCTS1,Random,0,1,win,8,16,6742629700,842.8287125,604.9257,1121.5567,7.0,7,7,3824258364871091374
299,Random_vs_MCTS1,Random,MCTS1,0,-1,loss,3,7,401700,0.1339,0.1256,0.1384,7.0,7,7,5353337819191221984
299,Random_vs_MCTS1,MCTS1,Random,1,1,win,4,7,3378938200,844.73455,371.4772,1069.4662,7.0,7,7,5353337819191221984
300,Random_vs_MCTS1,Random,MCTS1,0,-1,loss,5,11,578100,0.11562,0.0967,0.128,7.0,7,7,7174673030158205356
300,Random_vs_MCTS1,MCTS1,Random,1,1,win,6,11,5734442400,955.7404,175.3124,1168.9946,7.0,7,7,7174673030158205356
301,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,564800,0.18826666666666667,0.1685,0.2258,7.0,7,7,7576152306291189023
301,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6239125300,1559.781325,0.1508,2115.2714,7.0,7,7,7576152306291189023
302,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,8,16,1366000,0.17075,0.1547,0.1952,7.0,7,7,3525875035176180505
302,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,8,16,14509906500,1813.7383125,0.2281,2129.3594,7.0,7,7,3525875035176180505
303,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,9,18,1462900,0.16254444444444444,0.1511,0.1808,7.0,7,7,9060572964504803956
303,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,9,18,16419924200,1824.4360222222224,0.3426,2105.3714,7.0,7,7,9060572964504803956
304,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,548500,0.18283333333333335,0.1715,0.2055,7.0,7,7,5033032202593889243
304,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6187564300,1546.891075,0.171,2125.1228,7.0,7,7,5033032202593889243
305,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,336900,0.1123,0.1048,0.1182,7.0,7,7,6598933953944085898
305,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6097035900,1524.258975,0.0942,2045.3807,7.0,7,7,6598933953944085898
306,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,9,18,1032500,0.11472222222222223,0.0431,0.1356,7.0,7,7,3358985345632539088
306,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,9,18,14169933900,1574.4371,0.2015,2052.2357,7.0,7,7,3358985345632539088
307,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,718900,0.11981666666666667,0.1098,0.1279,7.0,7,7,1052078221255905302
307,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10153493400,1692.2489,0.1359,2055.8575,7.0,7,7,1052078221255905302
308,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,7,15,848200,0.12117142857142857,0.108,0.1338,7.0,7,7,590455180057194887
308,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,8,15,14291004500,1786.3755625,0.1658,2069.279,7.0,7,7,590455180057194887
309,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,8,16,1055600,0.13195,0.1142,0.1768,7.0,7,7,8477713948626506884
309,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,8,16,14163860600,1770.482575,0.2268,2048.6696,7.0,7,7,8477713948626506884
310,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,706800,0.1178,0.1134,0.123,7.0,7,7,1512516872093806118
310,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10136748600,1689.4581,0.1348,2045.2156,7.0,7,7,1512516872093806118
311,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,715300,0.11921666666666667,0.1122,0.1265,7.0,7,7,1719037795345740687
311,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10145461800,1690.9103,0.142,2041.6417,7.0,7,7,1719037795345740687
312,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,369200,0.12306666666666667,0.1155,0.1304,7.0,7,7,2461510435636140390
312,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6074450900,1518.612725,0.1003,2036.8234,7.0,7,7,2461510435636140390
313,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,349100,0.11636666666666667,0.1149,0.119,7.0,7,7,5333771555685015096
313,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6076285300,1519.071325,0.0957,2055.3822,7.0,7,7,5333771555685015096
314,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,589500,0.1179,0.113,0.1249,7.0,7,7,3270290079208214739
314,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8068383700,1613.67674,0.1103,2031.9907,7.0,7,7,3270290079208214739
315,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,4,9,468000,0.117,0.1122,0.1211,7.0,7,7,2438357000205973757
315,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,5,9,8116309700,1623.26194,0.1124,2043.9263,7.0,7,7,2438357000205973757
316,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,477400,0.11935,0.1147,0.1235,7.0,7,7,6043182553349476841
316,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6085265600,1521.3164,0.1291,2036.5292,7.0,7,7,6043182553349476841
317,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,8,17,969500,0.1211875,0.1122,0.1496,7.0,7,7,7077367894469517000
317,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,9,17,16208004700,1800.8894111111113,0.1858,2044.7695,7.0,7,7,7077367894469517000
318,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,503700,0.125925,0.1176,0.1292,7.0,7,7,4974084096977385367
318,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6114623900,1528.655975,0.1052,2050.7017,7.0,7,7,4974084096977385367
319,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,8,16,941200,0.11765,0.1103,0.126,7.0,7,7,1135793901009088577
319,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,8,16,14171429700,1771.4287125,0.5051,2048.4147,7.0,7,7,1135793901009088577
320,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,768500,0.12808333333333333,0.1158,0.1443,7.0,7,7,8453577694501108212
320,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10147090000,1691.1816666666668,0.1446,2042.0095,7.0,7,7,8453577694501108212
321,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,498700,0.124675,0.1205,0.1318,7.0,7,7,7673359823708214719
321,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6073293700,1518.323425,0.1166,2054.6808,7.0,7,7,7673359823708214719
322,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,7,14,875400,0.12505714285714287,0.1126,0.1385,7.0,7,7,6558006089861970887
322,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,7,14,12198929300,1742.7041857142856,0.146,2057.7762,7.0,7,7,6558006089861970887
323,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,479800,0.11995,0.1131,0.1353,7.0,7,7,6938373368349618476
323,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6119372600,1529.84315,0.1165,2049.8188,7.0,7,7,6938373368349618476
324,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,599600,0.11992,0.1134,0.1285,7.0,7,7,5243358141893521443
324,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8094427300,1618.88546,0.1241,2049.8418,7.0,7,7,5243358141893521443
325,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,381900,0.1273,0.1231,0.1338,7.0,7,7,4246586511530190117
325,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6061883300,1515.470825,0.1176,2052.8656,7.0,7,7,4246586511530190117
326,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,7,14,849600,0.12137142857142856,0.1128,0.1331,7.0,7,7,6934882450635844728
326,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,7,14,12124010200,1732.0014571428571,0.2129,2034.0663,7.0,7,7,6934882450635844728
327,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,585900,0.11718,0.1129,0.1269,7.0,7,7,8386897668993785566
327,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8083451800,1616.69036,0.1217,2038.5295,7.0,7,7,8386897668993785566
328,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,9,18,1074200,0.11935555555555556,0.1123,0.1372,7.0,7,7,2142391408627952996
328,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,9,18,16252145300,1805.7939222222224,0.251,2050.3839,7.0,7,7,2142391408627952996
329,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,4,9,484800,0.1212,0.1186,0.1235,7.0,7,7,7820328553328355887
329,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,5,9,8098889900,1619.77798,0.1186,2034.2711,7.0,7,7,7820328553328355887
330,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,4,9,472600,0.11815,0.1141,0.1276,7.0,7,7,8506029931067233151
330,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,5,9,8151696900,1630.33938,0.1247,2050.2213,7.0,7,7,8506029931067233151
331,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,506500,0.126625,0.1186,0.1355,7.0,7,7,8066716458178513579
331,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6126467300,1531.616825,0.1218,2048.0006,7.0,7,7,8066716458178513579
332,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,8,16,964500,0.1205625,0.114,0.1291,7.0,7,7,3330964257152416715
332,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,8,16,14175389700,1771.9237125,0.1859,2037.969,7.0,7,7,3330964257152416715
333,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,5,11,580900,0.11618,0.1128,0.1206,7.0,7,7,2616228769030504547
333,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,6,11,10186959500,1697.8265833333332,0.1174,2058.999,7.0,7,7,2616228769030504547
334,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,482700,0.120675,0.1114,0.1349,7.0,7,7,1569299688368127291
334,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6095221200,1523.8053,0.1184,2044.6236,7.0,7,7,1569299688368127291
335,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,11,22,1270100,0.11546363636363637,0.051,0.1284,7.0,7,7,9132091493372606080
335,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,11,22,18195741200,1654.158290909091,0.253,2040.5487,7.0,7,7,9132091493372606080
336,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,490600,0.12265,0.1166,0.1295,7.0,7,7,5419323720735161984
336,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6141998800,1535.4997,0.1147,2049.917,7.0,7,7,5419323720735161984
337,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,617600,0.12352,0.1105,0.1343,7.0,7,7,4369812923050269960
337,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8069060800,1613.81216,0.1209,2031.8315,7.0,7,7,4369812923050269960
338,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,607700,0.12154,0.112,0.1323,7.0,7,7,4036285673469652990
338,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8150909400,1630.18188,0.1279,2053.4903,7.0,7,7,4036285673469652990
339,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,778100,0.12968333333333332,0.1153,0.147,7.0,7,7,5322844558458072382
339,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10156318800,1692.7198,0.1368,2045.1352,7.0,7,7,5322844558458072382
340,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,362200,0.12073333333333333,0.112,0.1269,7.0,7,7,7437334159061572536
340,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6056084700,1514.021175,0.0983,2030.1447,7.0,7,7,7437334159061572536
341,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,10,20,1197400,0.11974,0.105,0.13,7.0,7,7,2969232392985986807
341,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,10,20,18220560400,1822.05604,0.1944,2051.3289,7.0,7,7,2969232392985986807
342,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,5,11,506600,0.10132,0.0363,0.1259,7.0,7,7,4644697848514849837
342,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,6,11,8150879800,1358.4799666666668,0.1164,2054.7747,7.0,7,7,4644697848514849837
343,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,346000,0.11533333333333333,0.1147,0.1165,7.0,7,7,5307247945117705812
343,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6093343600,1523.3359,0.1013,2049.1729,7.0,7,7,5307247945117705812
344,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,4,9,460500,0.115125,0.108,0.1295,7.0,7,7,4639998497522414688
344,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,5,9,8139573900,1627.91478,0.0987,2043.4478,7.0,7,7,4639998497522414688
345,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,8,17,947900,0.1184875,0.1141,0.1256,6.875,6,7,4778264045922258915
345,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,9,17,16273645700,1808.1828555555555,0.1796,2065.5719,6.777777777777778,6,7,4778264045922258915
346,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,4,9,474400,0.1186,0.1151,0.123,7.0,7,7,38724719039932705
346,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,5,9,8122643700,1624.52874,0.098,2046.7755,7.0,7,7,38724719039932705
347,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,8,16,1008800,0.1261,0.112,0.1446,7.0,7,7,6010205805128156535
347,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,8,16,14230596000,1778.8245,0.2107,2056.9728,7.0,7,7,6010205805128156535
348,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,368400,0.1228,0.1124,0.1354,7.0,7,7,4959290830369819934
348,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6084119500,1521.029875,0.099,2039.2571,7.0,7,7,4959290830369819934
349,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,6,13,789800,0.13163333333333335,0.1167,0.181,7.0,7,7,3529558417804423283
349,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,7,13,12161423600,1737.3462285714286,0.1305,2054.6185,7.0,7,7,3529558417804423283
350,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,387200,0.12906666666666666,0.1259,0.1344,7.0,7,7,3399812576540405087
350,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6074283600,1518.5709,0.0997,2035.8391,7.0,7,7,3399812576540405087
351,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,608600,0.12172,0.1132,0.1355,7.0,7,7,1647308370170035822
351,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8152431700,1630.48634,0.1319,2054.6243,7.0,7,7,1647308370170035822
352,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,406700,0.13556666666666667,0.1175,0.1678,7.0,7,7,8016880047770363568
352,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6089709700,1522.427425,0.1154,2040.7966,7.0,7,7,8016880047770363568
353,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,8,16,957600,0.1197,0.1127,0.1334,7.0,7,7,4785055263956493813
353,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,8,16,14148874900,1768.6093625,0.1577,2037.9394,7.0,7,7,4785055263956493813
354,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,16,32,1936100,0.12100625,0.1095,0.1392,6.25,3,7,6512910422634255
354,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,16,32,30377998200,1898.6248875,0.1698,2058.1611,6.25,3,7,6512910422634255
355,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,370400,0.12346666666666667,0.1226,0.125,7.0,7,7,3879513261029162816
355,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6107040700,1526.760175,0.1044,2051.1805,7.0,7,7,3879513261029162816
356,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,354100,0.11803333333333332,0.1133,0.1221,7.0,7,7,549750805741234916
356,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6126607100,1531.651775,0.0962,2049.2379,7.0,7,7,549750805741234916
357,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,359200,0.11973333333333333,0.1175,0.1214,7.0,7,7,83253563815103172
357,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6058526000,1514.6315,0.1114,2044.2134,7.0,7,7,83253563815103172
358,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,6,13,716800,0.11946666666666667,0.1094,0.1278,7.0,7,7,8384759046887763540
358,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,7,13,12149144500,1735.5920714285714,0.1498,2063.4066,7.0,7,7,8384759046887763540
359,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,784800,0.1308,0.113,0.1972,7.0,7,7,5352587045077737892
359,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10127287700,1687.8812833333332,0.1366,2054.7532,7.0,7,7,5352587045077737892
360,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,9,18,1240600,0.13784444444444444,0.1077,0.1781,7.0,7,7,1927307896693974620
360,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,9,18,16442833800,1826.9815333333333,0.1935,2119.3998,7.0,7,7,1927307896693974620
361,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,921000,0.1535,0.1328,0.1698,7.0,7,7,1597980884201761606
361,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10507114300,1751.1857166666668,0.2342,2136.2873,7.0,7,7,1597980884201761606
362,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,848900,0.16978,0.1149,0.241,7.0,7,7,7780869048469510533
362,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8191205900,1638.24118,0.2192,2136.5345,7.0,7,7,7780869048469510533
363,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,358400,0.11946666666666667,0.1158,0.1258,7.0,7,7,3350622232566452029
363,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6078973700,1519.743425,0.1053,2060.3015,7.0,7,7,3350622232566452029
364,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,6,12,699800,0.11663333333333332,0.1075,0.1254,7.0,7,7,8348669353226387140
364,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,6,12,10114210400,1685.7017333333333,0.1323,2051.278,7.0,7,7,8348669353226387140
365,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,484600,0.12115,0.1171,0.1257,7.0,7,7,5431195148174779957
365,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6097947200,1524.4868,0.1145,2039.5074,7.0,7,7,5431195148174779957
366,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,5,10,601900,0.12038,0.1128,0.1262,7.0,7,7,6430936920300040743
366,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,5,10,8132352000,1626.4704,0.1482,2061.6266,7.0,7,7,6430936920300040743
367,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,340400,0.11346666666666667,0.1109,0.1156,7.0,7,7,5898832387252710842
367,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6115152800,1528.7882,0.0984,2056.3244,7.0,7,7,5898832387252710842
368,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,14,29,1689800,0.1207,0.1032,0.1416,6.428571428571429,5,7,3290173992515181119
368,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,15,29,28316663600,1887.7775733333333,0.1616,2057.0182,6.333333333333333,4,7,3290173992515181119
369,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,365300,0.12176666666666668,0.1205,0.124,7.0,7,7,7770357825367667194
369,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6096601300,1524.150325,0.1055,2059.4914,7.0,7,7,7770357825367667194
370,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,1,-1,loss,4,8,473900,0.118475,0.1094,0.1264,7.0,7,7,4349336815362133118
370,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,0,1,win,4,8,6035623300,1508.905825,0.1138,2018.2812,7.0,7,7,4349336815362133118
371,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,8,17,884400,0.11055,0.0308,0.1295,7.0,7,7,7275909435415789959
371,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,9,17,14224322900,1580.4803222222224,0.1637,2071.6674,7.0,7,7,7275909435415789959
372,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,384700,0.12823333333333334,0.1192,0.1427,7.0,7,7,1263483793217076352
372,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6107826000,1526.9565,0.1588,2057.135,7.0,7,7,1263483793217076352
373,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,376900,0.12563333333333332,0.1159,0.1437,7.0,7,7,5376239150943442468
373,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,4,7,6066965200,1516.7413,0.1082,2031.315,7.0,7,7,5376239150943442468
374,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,8,17,981000,0.122625,0.1131,0.1411,7.0,7,7,5053361954740636121
374,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,9,17,16172308300,1796.9231444444445,0.1805,2032.3893,7.0,7,7,5053361954740636121
375,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,6,13,703900,0.11731666666666667,0.1129,0.1226,7.0,7,7,669359567301975112
375,Random_vs_RandomBeaterPro,RandomBeaterPro,Random,1,1,win,7,13,12186399500,1740.9142142857145,0.1792,2062.1831,7.0,7,7,669359567301975112
376,Random_vs_RandomBeaterPro,Random,RandomBeaterPro,0,-1,loss,3,7,372400,0.12413333333333333,0.1197,0.1298,7.0,7,7,9117030060035525919
